QID DOCID Rank IsRelevant  Precision Recall 
17 2836 55 0 0.073 0.250
17 2107 56 0 0.071 0.250
17 1676 57 0 0.070 0.250
17 230 58 0 0.069 0.250
17 3049 59 0 0.068 0.250
17 2812 60 0 0.067 0.250
17 1195 61 0 0.066 0.250
17 2554 62 0 0.065 0.250
17 59 63 0 0.063 0.250
17 1016 64 0 0.062 0.250
17 3130 65 0 0.062 0.250
17 2433 66 0 0.061 0.250
17 2699 67 0 0.060 0.250
17 2079 68 0 0.059 0.250
17 1847 69 0 0.058 0.250
17 855 70 0 0.057 0.250
17 2874 71 0 0.056 0.250
17 3048 72 0 0.056 0.250
17 2701 73 0 0.055 0.250
17 2481 74 0 0.054 0.250
17 2586 75 1 0.067 0.312
17 86 76 0 0.066 0.312
17 84 77 0 0.065 0.312
17 1951 78 0 0.064 0.312
17 1752 79 0 0.063 0.312
17 333 80 0 0.062 0.312
17 2680 81 0 0.062 0.312
17 3150 82 0 0.061 0.312
17 1402 83 0 0.060 0.312
17 1827 84 0 0.060 0.312
17 3046 85 0 0.059 0.312
17 3171 86 0 0.058 0.312
17 3125 87 0 0.057 0.312
17 2138 88 0 0.057 0.312
17 1134 89 1 0.067 0.375
17 1753 90 0 0.067 0.375
17 1223 91 1 0.077 0.438
17 1366 92 0 0.076 0.438
17 1392 93 0 0.075 0.438
17 2525 94 0 0.074 0.438
17 3018 95 0 0.074 0.438
17 2734 96 0 0.073 0.438
17 2858 97 0 0.072 0.438
17 1719 98 0 0.071 0.438
17 2799 99 0 0.071 0.438
17 2801 100 0 0.070 0.438
18 2714 1 0 0.000 0.000
18 3059 2 0 0.000 0.000
18 3075 3 0 0.000 0.000
18 3046 4 0 0.000 0.000
18 1795 5 0 0.000 0.000
18 1158 6 1 0.167 0.091
18 855 7 0 0.143 0.091
18 2685 8 1 0.250 0.182
18 618 9 0 0.222 0.182
18 2772 10 0 0.200 0.182
18 1204 11 0 0.182 0.182
18 1847 12 0 0.167 0.182
18 66 13 0 0.154 0.182
18 2865 14 0 0.143 0.182
18 295 15 0 0.133 0.182
18 860 16 0 0.125 0.182
18 3000 17 0 0.118 0.182
18 3049 18 0 0.111 0.182
18 2342 19 0 0.105 0.182
18 2896 20 0 0.100 0.182
18 1262 21 1 0.143 0.273
18 1634 22 0 0.136 0.273
18 2481 23 0 0.130 0.273
18 1455 24 0 0.125 0.273
18 2031 25 0 0.120 0.273
18 3048 26 0 0.115 0.273
18 1827 27 0 0.111 0.273
18 3098 28 0 0.107 0.273
18 3134 29 0 0.103 0.273
18 2800 30 0 0.100 0.273
18 1684 31 0 0.097 0.273
18 2973 32 0 0.094 0.273
18 1053 33 0 0.091 0.273
18 2554 34 0 0.088 0.273
18 1444 35 0 0.086 0.273
18 2852 36 0 0.083 0.273
18 3156 37 0 0.081 0.273
18 1563 38 0 0.079 0.273
18 2987 39 0 0.077 0.273
18 2266 40 0 0.075 0.273
18 2748 41 0 0.073 0.273
18 1247 42 0 0.071 0.273
18 1595 43 0 0.070 0.273
18 3076 44 0 0.068 0.273
18 2734 45 0 0.067 0.273
18 1569 46 0 0.065 0.273
18 2822 47 0 0.064 0.273
18 2407 48 0 0.062 0.273
18 1989 49 0 0.061 0.273
18 3079 50 0 0.060 0.273
18 1085 51 0 0.059 0.273
18 397 52 0 0.058 0.273
18 1016 53 0 0.057 0.273
18 1431 54 0 0.056 0.273
18 2401 55 0 0.055 0.273
18 48 56 0 0.054 0.273
18 1032 57 0 0.053 0.273
18 82 58 0 0.052 0.273
18 1765 59 0 0.051 0.273
18 2406 60 0 0.050 0.273
18 2495 61 0 0.049 0.273
18 695 62 0 0.048 0.273
18 2163 63 0 0.048 0.273
18 983 64 0 0.047 0.273
18 3130 65 0 0.046 0.273
18 1922 66 0 0.045 0.273
18 1825 67 0 0.045 0.273
18 1439 68 0 0.044 0.273
18 2785 69 0 0.043 0.273
18 2482 70 0 0.043 0.273
18 1665 71 0 0.042 0.273
18 1366 72 0 0.042 0.273
18 2426 73 0 0.041 0.273
18 848 74 0 0.041 0.273
18 1195 75 0 0.040 0.273
18 1811 76 1 0.053 0.364
18 1289 77 0 0.052 0.364
18 2433 78 1 0.064 0.455
18 2897 79 0 0.063 0.455
18 1627 80 0 0.062 0.455
18 3038 81 0 0.062 0.455
18 2164 82 0 0.061 0.455
18 2289 83 0 0.060 0.455
18 1696 84 0 0.060 0.455
18 1957 85 0 0.059 0.455
18 1344 86 0 0.058 0.455
18 2834 87 0 0.057 0.455
18 2370 88 0 0.057 0.455
18 409 89 0 0.056 0.455
18 1511 90 0 0.056 0.455
18 3147 91 0 0.055 0.455
18 2843 92 0 0.054 0.455
18 1414 93 0 0.054 0.455
18 1064 94 0 0.053 0.455
18 1362 95 0 0.053 0.455
18 2216 96 0 0.052 0.455
18 2570 97 0 0.052 0.455
18 298 98 0 0.051 0.455
18 845 99 0 0.051 0.455
18 1476 100 0 0.050 0.455
19 2714 1 1 1.000 0.091
19 3075 2 1 1.000 0.182
19 2973 3 1 1.000 0.273
19 1262 4 0 0.750 0.273
19 141 5 0 0.600 0.273
19 392 6 0 0.500 0.273
19 3059 7 0 0.429 0.273
19 2896 8 0 0.375 0.273
19 2685 9 0 0.333 0.273
19 1158 10 0 0.300 0.273
19 2700 11 0 0.273 0.273
19 3166 12 0 0.250 0.273
19 2266 13 1 0.308 0.364
19 371 14 0 0.286 0.364
19 2342 15 0 0.267 0.364
19 1795 16 0 0.250 0.364
19 3156 17 1 0.294 0.455
19 2785 18 0 0.278 0.455
19 2865 19 0 0.263 0.455
19 1601 20 1 0.300 0.545
19 1846 21 0 0.286 0.545
19 2767 22 0 0.273 0.545
19 1796 23 0 0.261 0.545
19 2325 24 0 0.250 0.545
19 2226 25 0 0.240 0.545
19 1660 26 0 0.231 0.545
19 1952 27 0 0.222 0.545
19 2950 28 0 0.214 0.545
19 2838 29 0 0.207 0.545
19 2557 30 0 0.200 0.545
19 950 31 0 0.194 0.545
19 1342 32 0 0.188 0.545
19 2884 33 0 0.182 0.545
19 2902 34 0 0.176 0.545
19 1468 35 0 0.171 0.545
19 2401 36 0 0.167 0.545
19 2273 37 0 0.162 0.545
19 804 38 0 0.158 0.545
19 2570 39 0 0.154 0.545
19 2283 40 0 0.150 0.545
19 3006 41 0 0.146 0.545
19 1873 42 0 0.143 0.545
19 2263 43 0 0.140 0.545
19 1569 44 0 0.136 0.545
19 1658 45 0 0.133 0.545
19 1374 46 0 0.130 0.545
19 2903 47 0 0.128 0.545
19 2895 48 0 0.125 0.545
19 2830 49 0 0.122 0.545
19 2725 50 0 0.120 0.545
19 2080 51 0 0.118 0.545
19 1953 52 0 0.115 0.545
19 270 53 0 0.113 0.545
19 1851 54 0 0.111 0.545
19 2433 55 0 0.109 0.545
19 1957 56 0 0.107 0.545
19 2863 57 0 0.105 0.545
19 1828 58 0 0.103 0.545
19 2289 59 0 0.102 0.545
19 2627 60 0 0.100 0.545
19 2195 61 0 0.098 0.545
19 2834 62 0 0.097 0.545
19 2819 63 0 0.095 0.545
19 2740 64 0 0.094 0.545
19 2175 65 0 0.092 0.545
19 1551 66 0 0.091 0.545
19 1392 67 0 0.090 0.545
19 1529 68 0 0.088 0.545
19 2182 69 0 0.087 0.545
19 2490 70 0 0.086 0.545
19 2146 71 0 0.085 0.545
19 2851 72 0 0.083 0.545
19 2942 73 0 0.082 0.545
19 2505 74 0 0.081 0.545
19 2904 75 0 0.080 0.545
19 3061 76 0 0.079 0.545
19 2692 77 0 0.078 0.545
19 3163 78 0 0.077 0.545
19 2997 79 0 0.076 0.545
19 2114 80 0 0.075 0.545
19 3073 81 0 0.074 0.545
19 2272 82 0 0.073 0.545
19 2417 83 0 0.072 0.545
19 1924 84 0 0.071 0.545
19 2236 85 0 0.071 0.545
19 1747 86 0 0.070 0.545
19 2520 87 0 0.069 0.545
19 1752 88 0 0.068 0.545
19 3151 89 0 0.067 0.545
19 2674 90 0 0.067 0.545
19 717 91 0 0.066 0.545
19 3044 92 0 0.065 0.545
19 1008 93 0 0.065 0.545
19 2679 94 0 0.064 0.545
19 2158 95 0 0.063 0.545
19 2514 96 0 0.062 0.545
19 2727 97 0 0.062 0.545
19 2630 98 0 0.061 0.545
19 1554 99 0 0.061 0.545
19 2953 100 0 0.060 0.545
20 1963 1 0 0.000 0.000
20 2199 2 0 0.000 0.000
20 1961 3 0 0.000 0.000
20 1847 4 0 0.000 0.000
20 2177 5 0 0.000 0.000
20 2630 6 0 0.000 0.000
20 2752 7 0 0.000 0.000
20 3139 8 0 0.000 0.000
20 2490 9 0 0.000 0.000
20 2368 10 0 0.000 0.000
20 2290 11 0 0.000 0.000
20 3115 12 0 0.000 0.000
20 2430 13 0 0.000 0.000
20 2695 14 1 0.071 0.333
20 2986 15 1 0.133 0.667
20 2554 16 0 0.125 0.667
20 2442 17 0 0.118 0.667
20 1047 18 0 0.111 0.667
20 2790 19 0 0.105 0.667
20 2758 20 0 0.100 0.667
20 2506 21 0 0.095 0.667
20 2805 22 0 0.091 0.667
20 2172 23 0 0.087 0.667
20 2161 24 0 0.083 0.667
20 1983 25 0 0.080 0.667
20 2780 26 0 0.077 0.667
20 2769 27 0 0.074 0.667
20 2335 28 0 0.071 0.667
20 749 29 0 0.069 0.667
20 955 30 0 0.067 0.667
20 1876 31 0 0.065 0.667
20 315 32 0 0.062 0.667
20 1822 33 0 0.061 0.667
20 349 34 0 0.059 0.667
20 2289 35 0 0.057 0.667
20 2484 36 0 0.056 0.667
20 2405 37 0 0.054 0.667
20 2015 38 0 0.053 0.667
20 936 39 0 0.051 0.667
20 2778 40 0 0.050 0.667
20 777 41 0 0.049 0.667
20 956 42 0 0.048 0.667
20 3152 43 0 0.047 0.667
20 2934 44 0 0.045 0.667
20 2134 45 0 0.044 0.667
20 2052 46 0 0.043 0.667
20 635 47 0 0.043 0.667
20 2133 48 0 0.042 0.667
20 256 49 0 0.041 0.667
20 896 50 0 0.040 0.667
20 301 51 0 0.039 0.667
20 285 52 0 0.038 0.667
20 1707 53 0 0.038 0.667
20 2059 54 0 0.037 0.667
20 660 55 0 0.036 0.667
20 661 56 0 0.036 0.667
20 70 57 0 0.035 0.667
20 2806 58 0 0.034 0.667
20 3176 59 0 0.034 0.667
20 751 60 0 0.033 0.667
20 2980 61 0 0.033 0.667
20 1796 62 0 0.032 0.667
20 2444 63 0 0.032 0.667
20 2178 64 0 0.031 0.667
20 3166 65 0 0.031 0.667
20 3156 66 0 0.030 0.667
20 496 67 0 0.030 0.667
20 2081 68 0 0.029 0.667
20 1501 69 0 0.029 0.667
20 371 70 0 0.029 0.667
20 2877 71 0 0.028 0.667
20 2763 72 0 0.028 0.667
20 511 73 0 0.027 0.667
20 1952 74 0 0.027 0.667
20 1660 75 0 0.027 0.667
20 2281 76 0 0.026 0.667
20 1791 77 0 0.026 0.667
20 3018 78 0 0.026 0.667
20 1563 79 1 0.038 1.000
20 494 80 0 0.037 1.000
20 2284 81 0 0.037 1.000
20 2767 82 0 0.037 1.000
20 2263 83 0 0.036 1.000
20 1151 84 0 0.036 1.000
20 2189 85 0 0.035 1.000
20 2883 86 0 0.035 1.000
20 2226 87 0 0.034 1.000
20 1457 88 0 0.034 1.000
20 2803 89 0 0.034 1.000
20 2619 90 0 0.033 1.000
20 2273 91 0 0.033 1.000
20 1727 92 0 0.033 1.000
20 2905 93 0 0.032 1.000
20 2627 94 0 0.032 1.000
20 3124 95 0 0.032 1.000
20 1432 96 0 0.031 1.000
20 3040 97 0 0.031 1.000
20 1116 98 0 0.031 1.000
20 2950 99 0 0.030 1.000
20 3085 100 0 0.030 1.000
21 2337 1 0 0.000 0.000
21 371 2 0 0.000 0.000
21 2927 3 0 0.000 0.000
21 2932 4 1 0.250 0.091
21 1659 5 0 0.200 0.091
21 2325 6 0 0.167 0.091
21 3046 7 0 0.143 0.091
21 3086 8 0 0.125 0.091
21 2997 9 0 0.111 0.091
21 2799 10 0 0.100 0.091
21 409 11 0 0.091 0.091
21 855 12 0 0.083 0.091
21 2874 13 0 0.077 0.091
21 3166 14 0 0.071 0.091
21 1752 15 0 0.067 0.091
21 2882 16 0 0.062 0.091
21 2481 17 0 0.059 0.091
21 2216 18 0 0.056 0.091
21 1053 19 0 0.053 0.091
21 3049 20 0 0.050 0.091
21 2743 21 0 0.048 0.091
21 3163 22 0 0.045 0.091
21 2370 23 0 0.043 0.091
21 1366 24 0 0.042 0.091
21 3000 25 0 0.040 0.091
21 1827 26 0 0.038 0.091
21 2476 27 0 0.037 0.091
21 3002 28 0 0.036 0.091
21 3131 29 0 0.034 0.091
21 2979 30 0 0.033 0.091
21 2938 31 0 0.032 0.091
21 1016 32 0 0.031 0.091
21 1465 33 0 0.030 0.091
21 2950 34 0 0.029 0.091
21 2756 35 0 0.029 0.091
21 1658 36 0 0.028 0.091
21 2834 37 0 0.027 0.091
21 1724 38 0 0.026 0.091
21 2734 39 0 0.026 0.091
21 59 40 0 0.025 0.091
21 2263 41 0 0.024 0.091
21 2628 42 0 0.024 0.091
21 1847 43 1 0.047 0.182
21 2389 44 0 0.045 0.182
21 2837 45 0 0.044 0.182
21 1719 46 0 0.043 0.182
21 1753 47 0 0.043 0.182
21 2554 48 0 0.042 0.182
21 3154 49 0 0.041 0.182
21 3150 50 0 0.040 0.182
21 895 51 0 0.039 0.182
21 1309 52 0 0.038 0.182
21 3183 53 0 0.038 0.182
21 3167 54 0 0.037 0.182
21 2452 55 0 0.036 0.182
21 2236 56 0 0.036 0.182
21 84 57 0 0.035 0.182
21 2470 58 0 0.034 0.182
21 2283 59 0 0.034 0.182
21 2456 60 0 0.033 0.182
21 980 61 0 0.033 0.182
21 3006 62 0 0.032 0.182
21 2765 63 0 0.032 0.182
21 1195 64 0 0.031 0.182
21 1542 65 0 0.031 0.182
21 1957 66 0 0.030 0.182
21 1430 67 0 0.030 0.182
21 1392 68 0 0.029 0.182
21 633 69 0 0.029 0.182
21 3055 70 0 0.029 0.182
21 2803 71 0 0.028 0.182
21 3076 72 0 0.028 0.182
21 3059 73 0 0.027 0.182
21 3018 74 1 0.041 0.273
21 2490 75 1 0.053 0.364
21 2968 76 0 0.053 0.364
21 2892 77 0 0.052 0.364
21 796 78 0 0.051 0.364
21 1680 79 0 0.051 0.364
21 1455 80 0 0.050 0.364
21 694 81 0 0.049 0.364
21 2399 82 0 0.049 0.364
21 2092 83 0 0.048 0.364
21 2110 84 0 0.048 0.364
21 2504 85 0 0.047 0.364
21 1748 86 0 0.047 0.364
21 2702 87 1 0.057 0.455
21 2767 88 0 0.057 0.455
21 3028 89 0 0.056 0.455
21 3098 90 0 0.056 0.455
21 618 91 0 0.055 0.455
21 2525 92 0 0.054 0.455
21 1961 93 0 0.054 0.455
21 2627 94 0 0.053 0.455
21 1237 95 0 0.053 0.455
21 2623 96 0 0.052 0.455
21 1251 97 0 0.052 0.455
21 2033 98 0 0.051 0.455
21 2127 99 0 0.051 0.455
21 2272 100 0 0.050 0.455
22 2384 1 1 1.000 0.059
22 2473 2 1 1.000 0.118
22 1741 3 0 0.667 0.118
22 3049 4 0 0.500 0.118
22 2678 5 1 0.600 0.176
22 3130 6 0 0.500 0.176
22 1771 7 0 0.429 0.176
22 266 8 0 0.375 0.176
22 2553 9 0 0.333 0.176
22 2924 10 0 0.300 0.176
22 2913 11 0 0.273 0.176
22 2502 12 0 0.250 0.176
22 2674 13 0 0.231 0.176
22 2188 14 0 0.214 0.176
22 2825 15 0 0.200 0.176
22 2255 16 0 0.188 0.176
22 2504 17 0 0.176 0.176
22 1735 18 0 0.167 0.176
22 3059 19 0 0.158 0.176
22 2325 20 0 0.150 0.176
22 3166 21 0 0.143 0.176
22 1742 22 0 0.136 0.176
22 2322 23 0 0.130 0.176
22 188 24 0 0.125 0.176
22 2004 25 0 0.120 0.176
22 2852 26 0 0.115 0.176
22 217 27 0 0.111 0.176
22 2211 28 0 0.107 0.176
22 2485 29 0 0.103 0.176
22 2672 30 0 0.100 0.176
22 1796 31 0 0.097 0.176
22 2402 32 0 0.094 0.176
22 2279 33 0 0.091 0.176
22 2692 34 1 0.118 0.235
22 2845 35 0 0.114 0.235
22 2813 36 0 0.111 0.235
22 1978 37 0 0.108 0.235
22 2078 38 0 0.105 0.235
22 2902 39 0 0.103 0.235
22 2003 40 0 0.100 0.235
22 1172 41 0 0.098 0.235
22 2273 42 0 0.095 0.235
22 2687 43 0 0.093 0.235
22 371 44 0 0.091 0.235
22 2369 45 1 0.111 0.294
22 1952 46 0 0.109 0.294
22 1660 47 0 0.106 0.294
22 87 48 0 0.104 0.294
22 2226 49 0 0.102 0.294
22 37 50 0 0.100 0.294
22 725 51 0 0.098 0.294
22 1342 52 0 0.096 0.294
22 436 53 0 0.094 0.294
22 1103 54 0 0.093 0.294
22 2503 55 0 0.091 0.294
22 678 56 0 0.089 0.294
22 1551 57 0 0.088 0.294
22 3149 58 1 0.103 0.353
22 2872 59 0 0.102 0.353
22 804 60 0 0.100 0.353
22 2930 61 0 0.098 0.353
22 2899 62 0 0.097 0.353
22 1205 63 0 0.095 0.353
22 482 64 0 0.094 0.353
22 1658 65 0 0.092 0.353
22 3029 66 0 0.091 0.353
22 2755 67 0 0.090 0.353
22 2884 68 0 0.088 0.353
22 2201 69 0 0.087 0.353
22 525 70 0 0.086 0.353
22 2967 71 0 0.085 0.353
22 1951 72 0 0.083 0.353
22 93 73 0 0.082 0.353
22 57 74 0 0.081 0.353
22 3019 75 0 0.080 0.353
22 1281 76 0 0.079 0.353
22 417 77 0 0.078 0.353
22 530 78 0 0.077 0.353
22 557 79 0 0.076 0.353
22 2580 80 0 0.075 0.353
22 22 81 0 0.074 0.353
22 2973 82 0 0.073 0.353
22 2725 83 0 0.072 0.353
22 2767 84 0 0.071 0.353
22 10 85 0 0.071 0.353
22 13 86 0 0.070 0.353
22 19 87 0 0.069 0.353
22 4 88 0 0.068 0.353
22 7 89 0 0.067 0.353
22 489 90 0 0.067 0.353
22 2152 91 0 0.066 0.353
22 2751 92 1 0.076 0.412
22 2969 93 0 0.075 0.412
22 270 94 0 0.074 0.412
22 1851 95 0 0.074 0.412
22 2593 96 0 0.073 0.412
22 1654 97 0 0.072 0.412
22 3117 98 0 0.071 0.412
22 2304 99 0 0.071 0.412
22 2950 100 0 0.070 0.412
23 3148 1 1 1.000 0.250
23 2578 2 1 1.000 0.500
23 3137 3 1 1.000 0.750
23 1525 4 0 0.750 0.750
23 2849 5 1 0.800 1.000
23 2949 6 0 0.667 1.000
23 1862 7 0 0.571 1.000
23 3082 8 0 0.500 1.000
23 2197 9 0 0.444 1.000
23 1745 10 0 0.400 1.000
23 52 11 0 0.364 1.000
23 1780 12 0 0.333 1.000
23 3043 13 0 0.308 1.000
23 72 14 0 0.286 1.000
23 3011 15 0 0.267 1.000
23 147 16 0 0.250 1.000
23 3035 17 0 0.235 1.000
23 3128 18 0 0.222 1.000
23 3090 19 0 0.211 1.000
23 2406 20 0 0.200 1.000
23 1224 21 0 0.190 1.000
23 1889 22 0 0.182 1.000
23 2810 23 0 0.174 1.000
23 2756 24 0 0.167 1.000
23 88 25 0 0.160 1.000
23 1604 26 0 0.154 1.000
23 2276 27 0 0.148 1.000
23 2615 28 0 0.143 1.000
23 481 29 0 0.138 1.000
23 80 30 0 0.133 1.000
23 2357 31 0 0.129 1.000
23 2311 32 0 0.125 1.000
23 2822 33 0 0.121 1.000
23 2780 34 0 0.118 1.000
23 3158 35 0 0.114 1.000
23 2834 36 0 0.111 1.000
23 1010 37 0 0.108 1.000
23 2355 38 0 0.105 1.000
23 2216 39 0 0.103 1.000
23 371 40 0 0.100 1.000
23 2741 41 0 0.098 1.000
23 1153 42 0 0.095 1.000
23 3025 43 0 0.093 1.000
23 1105 44 0 0.091 1.000
23 2926 45 0 0.089 1.000
23 2969 46 0 0.087 1.000
23 830 47 0 0.085 1.000
23 2743 48 0 0.083 1.000
23 2816 49 0 0.082 1.000
23 1411 50 0 0.080 1.000
23 2709 51 0 0.078 1.000
23 2371 52 0 0.077 1.000
23 1438 53 0 0.075 1.000
23 3130 54 0 0.074 1.000
23 1873 55 0 0.073 1.000
23 3077 56 0 0.071 1.000
23 69 57 0 0.070 1.000
23 111 58 0 0.069 1.000
23 855 59 0 0.068 1.000
23 3141 60 0 0.067 1.000
23 1765 61 0 0.066 1.000
23 3076 62 0 0.065 1.000
23 2900 63 0 0.063 1.000
23 3086 64 0 0.062 1.000
23 2951 65 0 0.062 1.000
23 1031 66 0 0.061 1.000
23 300 67 0 0.060 1.000
23 409 68 0 0.059 1.000
23 3049 69 0 0.058 1.000
23 3046 70 0 0.057 1.000
23 3084 71 0 0.056 1.000
23 1946 72 0 0.056 1.000
23 1472 73 0 0.055 1.000
23 1680 74 0 0.054 1.000
23 2883 75 0 0.053 1.000
23 2452 76 0 0.053 1.000
23 96 77 0 0.052 1.000
23 2169 78 0 0.051 1.000
23 2808 79 0 0.051 1.000
23 1186 80 0 0.050 1.000
23 2745 81 0 0.049 1.000
23 2481 82 0 0.049 1.000
23 1053 83 0 0.048 1.000
23 103 84 0 0.048 1.000
23 2999 85 0 0.047 1.000
23 2905 86 0 0.047 1.000
23 1363 87 0 0.046 1.000
23 1571 88 0 0.045 1.000
23 2081 89 0 0.045 1.000
23 2370 90 0 0.044 1.000
23 1752 91 0 0.044 1.000
23 2799 92 0 0.043 1.000
23 2433 93 0 0.043 1.000
23 854 94 0 0.043 1.000
23 3000 95 0 0.042 1.000
23 1827 96 0 0.042 1.000
23 2476 97 0 0.041 1.000
23 2656 98 0 0.041 1.000
23 3002 99 0 0.040 1.000
23 2020 100 0 0.040 1.000
24 1696 1 1 1.000 0.077
24 2882 2 0 0.500 0.077
24 2342 3 0 0.333 0.077
24 3043 4 0 0.250 0.077
24 2740 5 0 0.200 0.077
24 2376 6 0 0.167 0.077
24 20 7 0 0.143 0.077
24 1846 8 0 0.125 0.077
24 3141 9 0 0.111 0.077
24 293 10 0 0.100 0.077
24 1540 11 0 0.091 0.077
24 2767 12 0 0.083 0.077
24 927 13 0 0.077 0.077
24 2672 14 0 0.071 0.077
24 1410 15 0 0.067 0.077
24 1748 16 0 0.062 0.077
24 1435 17 0 0.059 0.077
24 412 18 0 0.056 0.077
24 2255 19 0 0.053 0.077
24 2371 20 0 0.050 0.077
24 2504 21 0 0.048 0.077
24 3128 22 0 0.045 0.077
24 1753 23 0 0.043 0.077
24 1749 24 0 0.042 0.077
24 1892 25 1 0.080 0.154
24 2228 26 0 0.077 0.154
24 2742 27 0 0.074 0.154
24 618 28 0 0.071 0.154
24 1235 29 0 0.069 0.154
24 1194 30 0 0.067 0.154
24 2535 31 0 0.065 0.154
24 2080 32 0 0.062 0.154
24 2320 33 0 0.061 0.154
24 2844 34 0 0.059 0.154
24 1438 35 0 0.057 0.154
24 3078 36 1 0.083 0.231
24 1441 37 0 0.081 0.231
24 1563 38 0 0.079 0.231
24 942 39 0 0.077 0.231
24 3120 40 0 0.075 0.231
24 2150 41 0 0.073 0.231
24 2920 42 0 0.071 0.231
24 2378 43 0 0.070 0.231
24 1673 44 0 0.068 0.231
24 1272 45 0 0.067 0.231
24 825 46 0 0.065 0.231
24 2409 47 0 0.064 0.231
24 1678 48 0 0.062 0.231
24 3039 49 0 0.061 0.231
24 3020 50 0 0.060 0.231
24 3073 51 0 0.059 0.231
24 2912 52 0 0.058 0.231
24 1110 53 0 0.057 0.231
24 2327 54 0 0.056 0.231
24 1135 55 0 0.055 0.231
24 1233 56 0 0.054 0.231
24 1587 57 0 0.053 0.231
24 2705 58 0 0.052 0.231
24 3059 59 0 0.051 0.231
24 3068 60 0 0.050 0.231
24 111 61 0 0.049 0.231
24 2848 62 0 0.048 0.231
24 1382 63 0 0.048 0.231
24 1383 64 0 0.047 0.231
24 2836 65 0 0.046 0.231
24 1631 66 0 0.045 0.231
24 1199 67 0 0.045 0.231
24 1008 68 0 0.044 0.231
24 2629 69 0 0.043 0.231
24 1541 70 0 0.043 0.231
24 2895 71 0 0.042 0.231
24 1554 72 0 0.042 0.231
24 2682 73 0 0.041 0.231
24 2210 74 0 0.041 0.231
24 1960 75 0 0.040 0.231
24 2668 76 0 0.039 0.231
24 1886 77 0 0.039 0.231
24 2581 78 0 0.038 0.231
24 1707 79 0 0.038 0.231
24 3056 80 0 0.037 0.231
24 2519 81 0 0.037 0.231
24 2900 82 0 0.037 0.231
24 2953 83 0 0.036 0.231
24 1809 84 0 0.036 0.231
24 95 85 0 0.035 0.231
24 298 86 0 0.035 0.231
24 2185 87 0 0.034 0.231
24 1947 88 0 0.034 0.231
24 2865 89 0 0.034 0.231
24 2203 90 0 0.033 0.231
24 2062 91 0 0.033 0.231
24 2379 92 0 0.033 0.231
24 2972 93 0 0.032 0.231
24 3140 94 0 0.032 0.231
24 1518 95 0 0.032 0.231
24 3115 96 0 0.031 0.231
24 1425 97 0 0.031 0.231
24 2019 98 0 0.031 0.231
24 2000 99 0 0.030 0.231
24 2268 100 0 0.030 0.231
25 3048 1 1 1.000 0.020
25 2344 2 0 0.500 0.020
25 1827 3 0 0.333 0.020
25 2318 4 1 0.500 0.039
25 2882 5 0 0.400 0.039
25 1724 6 0 0.333 0.039
25 3000 7 0 0.286 0.039
25 59 8 0 0.250 0.039
25 1173 9 0 0.222 0.039
25 2525 10 0 0.200 0.039
25 1653 11 1 0.273 0.059
25 86 12 0 0.250 0.059
25 84 13 0 0.231 0.059
25 3049 14 0 0.214 0.059
25 2874 15 0 0.200 0.059
25 2554 16 0 0.188 0.059
25 1951 17 0 0.176 0.059
25 855 18 0 0.167 0.059
25 1267 19 0 0.158 0.059
25 2734 20 0 0.150 0.059
25 1196 21 0 0.143 0.059
25 1719 22 1 0.182 0.078
25 1847 23 0 0.174 0.078
25 2984 24 1 0.208 0.098
25 2481 25 0 0.200 0.098
25 3150 26 0 0.192 0.098
25 1748 27 0 0.185 0.098
25 2741 28 1 0.214 0.118
25 3002 29 0 0.207 0.118
25 854 30 0 0.200 0.118
25 1366 31 0 0.194 0.118
25 1572 32 1 0.219 0.137
25 2812 33 0 0.212 0.137
25 3076 34 0 0.206 0.137
25 3134 35 0 0.200 0.137
25 1725 36 0 0.194 0.137
25 3090 37 0 0.189 0.137
25 2154 38 0 0.184 0.137
25 2479 39 0 0.179 0.137
25 2470 40 0 0.175 0.137
25 2031 41 0 0.171 0.137
25 70 42 0 0.167 0.137
25 1961 43 0 0.163 0.137
25 1752 44 0 0.159 0.137
25 2219 45 0 0.156 0.137
25 2870 46 0 0.152 0.137
25 2978 47 0 0.149 0.137
25 1727 48 0 0.146 0.137
25 3136 49 0 0.143 0.137
25 3130 50 0 0.140 0.137
25 1542 51 0 0.137 0.137
25 2746 52 0 0.135 0.137
25 1834 53 0 0.132 0.137
25 2455 54 0 0.130 0.137
25 2889 55 0 0.127 0.137
25 3059 56 1 0.143 0.157
25 1430 57 0 0.140 0.157
25 851 58 0 0.138 0.157
25 2616 59 0 0.136 0.157
25 671 60 0 0.133 0.157
25 3046 61 0 0.131 0.157
25 1527 62 0 0.129 0.157
25 2342 63 0 0.127 0.157
25 2167 64 0 0.125 0.157
25 1938 65 0 0.123 0.157
25 2798 66 1 0.136 0.176
25 2990 67 0 0.134 0.176
25 1552 68 0 0.132 0.176
25 1678 69 0 0.130 0.176
25 3080 70 0 0.129 0.176
25 3068 71 0 0.127 0.176
25 3148 72 0 0.125 0.176
25 3119 73 1 0.137 0.196
25 3077 74 0 0.135 0.196
25 2852 75 0 0.133 0.196
25 1032 76 0 0.132 0.196
25 2799 77 0 0.130 0.196
25 1473 78 0 0.128 0.196
25 2542 79 0 0.127 0.196
25 1750 80 0 0.125 0.196
25 2406 81 0 0.123 0.196
25 1341 82 0 0.122 0.196
25 3128 83 0 0.120 0.196
